Timestamp,Min,Max,Mean,Vol,FD,return
7:49:43,7.79707,7.79707,7.79707,51,54,0.0
19:51:58,7.781245,7.78155,7.78139246,51,54,5.06
13:31:15,7.77935,7.77975,7.77947325,51,54,-0.0123
9:19:17,7.78105,7.78145,7.781292917,51,54,1.11
22:22:41,7.78635,7.78675,7.7865086,51,54,-2.86
18:48:19,7.77955,7.77995,7.77972649,51,54,-4.2299999999999995
21:50:19,7.78755,7.78795,7.78774149,51,54,14.484
8:14:07,7.783645,7.78405,7.783770625,51,54,-10.8674
13:40:06,7.77924,7.77965,7.779429097,51,54,-0.568
20:45:40,7.779835,7.78025,7.78003687,51,54,2.43
9:45:02,7.7813,7.78175,7.781512667,51,54,1.0699999999999998
21:02:04,7.77939,7.77985,7.77964982,51,54,0.00017900000000000001
10:37:12,7.780275,7.78075,7.780467917,51,54,-1.43
10:28:31,7.780365,7.78085,7.780578917,51,54,-1.3499999999999999
11:38:16,7.77787,7.778355,7.778151528,51,54,-1.5400000000000003
12:30:00,7.779045,7.77955,7.779254722,51,54,4.17
11:55:41,7.77774,7.77825,7.777947236,51,54,-0.203
9:53:44,7.7813,7.781815,7.7815065,51,54,-0.0792
13:22:44,7.779305,7.77985,7.779474208,51,54,0.7819999999999999
8:54:03,7.781185,7.78173,7.781496014,51,54,-8.19
9:10:53,7.780975,7.78155,7.781206722,51,54,-2.43
11:29:04,7.77795,7.778525,7.778271028,51,54,-22.0152
21:58:24,7.787355,7.78795,7.78763817,51,54,-1.33
13:57:40,7.779055,7.77965,7.779424861,51,54,0.00982
11:46:39,7.777625,7.778265,7.777963014,51,54,-2.42
9:36:41,7.78115,7.781805,7.781429722,51,54,0.76
15:36:22,7.77989,7.78055,7.780287815,51,54,-0.6950000000000001
15:09:55,7.77992,7.7806,7.780376431,51,54,-2.12
15:18:46,7.77986,7.78055,7.780341903,51,54,-0.444
22:30:32,7.786055,7.78675,7.78648957,51,54,-0.244
9:02:21,7.780955,7.78165,7.781395722,51,54,-1.29
13:05:01,7.77895,7.77965,7.779295708,51,54,1.91
12:56:01,7.77885,7.77955,7.779147,51,54,3.06
