Timestamp,Min,Max,Mean,Vol,FD,return
19:35:52,7.780225,7.781665,7.78059071,0.00144,240277.778,-9.09E-05
19:44:11,7.780105,7.781865,7.78099908,0.00176,192613.636,5.25E-05
19:51:58,7.781245,7.78155,7.78139246,0.000305,1180327.87,5.06E-05
19:59:40,7.777885,7.78195,7.78105513,0.004065,88560.8856,-4.34E-05
20:07:40,7.777445,7.77866,7.77833358,0.001215,296296.296,-0.0003498
20:14:44,7.77845,7.77955,7.77887093,0.0011,146363.636,6.91E-05
20:45:40,7.779835,7.78025,7.78003687,0.000415,814457.831,2.43E-05
20:53:48,7.778925,7.78025,7.77964981,0.001325,255849.057,-4.98E-05
21:02:04,7.77939,7.77985,7.77964982,0.00046,571739.13,1.79E-09
21:10:43,7.77907,7.77995,7.77951017,0.00088,364772.727,-1.80E-05
21:18:39,7.77905,7.77995,7.77944081,0.0009,395555.556,-8.92E-06
21:26:14,7.779625,7.78195,7.78028478,0.002325,154838.71,0.00010849
21:34:35,7.781665,7.78559,7.78367792,0.003925,91719.7452,0.00043612
21:42:27,7.78495,7.78795,7.78661367,0.003,120000,0.00037717
21:50:19,7.78755,7.78795,7.78774149,0.0004,900000,0.00014484
21:58:24,7.787355,7.78795,7.78763817,0.000595,524369.748,-1.33E-05
22:06:32,7.785985,7.78765,7.78675901,0.001665,215015.015,-0.0001129
22:14:31,7.78625,7.78705,7.78673122,0.0008,317500,-3.57E-06
22:22:41,7.78635,7.78675,7.7865086,0.0004,857500,-2.86E-05
22:30:32,7.786055,7.78675,7.78648957,0.000695,486330.935,-2.44E-06
